Date,Ozone AQI Value,Site Name,Site ID,Source
01/15/2020,28,Rockland County,36-087-0005,AQS
01/16/2020,31,Chester,34-027-3001,AQS
01/17/2020,37,Chester,34-027-3001,AQS
01/18/2020,32,Chester,34-027-3001,AQS
01/19/2020,34,Chester,34-027-3001,AQS
01/20/2020,39,Chester,34-027-3001,AQS
01/21/2020,38,Chester,34-027-3001,AQS
01/22/2020,31,Chester,34-027-3001,AQS
01/23/2020,29,Chester,34-027-3001,AQS
01/24/2020,24,Rockland County,36-087-0005,AQS
01/25/2020,33,Rockland County,36-087-0005,AQS
01/26/2020,23,Chester,34-027-3001,AQS
01/27/2020,26,Rockland County,36-087-0005,AQS
01/28/2020,36,Rockland County,36-087-0005,AQS
01/29/2020,37,Chester,34-027-3001,AQS
01/30/2020,32,Rockland County,36-087-0005,AQS
01/31/2020,30,Queens College 2,36-081-0124,AQS
02/01/2020,29,Babylon,36-103-0002,AQS
02/02/2020,28,Millbrook,36-027-0007,AQS
02/03/2020,34,Chester,34-027-3001,AQS
02/04/2020,33,Millbrook,36-027-0007,AQS
02/05/2020,33,Mt Ninham,36-079-0005,AQS
02/06/2020,29,Holtsville,36-103-0009,AQS
02/07/2020,34,Mt Ninham,36-079-0005,AQS
02/08/2020,35,Chester,34-027-3001,AQS
02/09/2020,37,Babylon,36-103-0002,AQS
02/10/2020,35,Babylon,36-103-0002,AQS
02/11/2020,32,Mt Ninham,36-079-0005,AQS
02/12/2020,36,Mt Ninham,36-079-0005,AQS
02/13/2020,32,Chester,34-027-3001,AQS
02/14/2020,34,Mt Ninham,36-079-0005,AQS
02/15/2020,33,Chester,34-027-3001,AQS
02/16/2020,31,Millbrook,36-027-0007,AQS
02/17/2020,38,Chester,34-027-3001,AQS
02/18/2020,35,Freshkills West,36-085-0111,AQS
02/19/2020,39,Chester,34-027-3001,AQS
02/20/2020,38,Valley Central High School,36-071-5001,AQS
02/21/2020,39,Mt Ninham,36-079-0005,AQS
02/22/2020,40,Millbrook,36-027-0007,AQS
02/23/2020,44,Chester,34-027-3001,AQS
02/24/2020,42,Valley Central High School,36-071-5001,AQS
02/25/2020,31,Chester,34-027-3001,AQS
02/26/2020,40,Babylon,36-103-0002,AQS
02/27/2020,39,Millbrook,36-027-0007,AQS
02/28/2020,39,Mt Ninham,36-079-0005,AQS
02/29/2020,36,Millbrook,36-027-0007,AQS
03/01/2020,41,Chester,34-027-3001,AQS
03/02/2020,47,Riverhead,36-103-0004,AQS
03/03/2020,41,Riverhead,36-103-0004,AQS
03/04/2020,39,Chester,34-027-3001,AQS
03/05/2020,37,Millbrook,36-027-0007,AQS
03/06/2020,40,Riverhead,36-103-0004,AQS
03/07/2020,40,Chester,34-027-3001,AQS
03/08/2020,41,Millbrook,36-027-0007,AQS
03/09/2020,48,Chester,34-027-3001,AQS
03/10/2020,39,Ramapo,34-031-5001,AQS
03/11/2020,37,Mt Ninham,36-079-0005,AQS
03/12/2020,36,Riverhead,36-103-0004,AQS
03/13/2020,42,Chester,34-027-3001,AQS
03/14/2020,39,Colliers Mills,34-029-0006,AQS
03/15/2020,41,Millbrook,36-027-0007,AQS
03/16/2020,40,Chester,34-027-3001,AQS
03/17/2020,36,Riverhead,36-103-0004,AQS
03/18/2020,42,Monmouth University,34-025-0005,AQS
03/19/2020,36,Millbrook,36-027-0007,AQS
03/20/2020,38,Rutgers University,34-023-0011,AQS
03/21/2020,41,Leonia,34-003-0006,AQS
03/22/2020,41,Mt Ninham,36-079-0005,AQS
03/23/2020,38,Riverhead,36-103-0004,AQS
03/24/2020,39,Babylon,36-103-0002,AQS
03/25/2020,39,Riverhead,36-103-0004,AQS
03/26/2020,44,Mt Ninham,36-079-0005,AQS
03/27/2020,44,Monmouth University,34-025-0005,AQS
03/28/2020,42,Riverhead,36-103-0004,AQS
03/29/2020,42,Riverhead,36-103-0004,AQS
03/30/2020,37,Riverhead,36-103-0004,AQS
03/31/2020,41,Riverhead,36-103-0004,AQS
04/01/2020,43,Millbrook,36-027-0007,AQS
04/02/2020,41,Flemington,34-019-0001,AQS
04/03/2020,36,Riverhead,36-103-0004,AQS
04/04/2020,40,Babylon,36-103-0002,AQS
04/05/2020,41,Chester,34-027-3001,AQS
04/06/2020,43,Chester,34-027-3001,AQS
04/07/2020,50,Chester,34-027-3001,AQS
04/08/2020,44,Monmouth University,34-025-0005,AQS
04/09/2020,43,Chester,34-027-3001,AQS
04/10/2020,38,Riverhead,36-103-0004,AQS
04/11/2020,43,Leonia,34-003-0006,AQS
04/12/2020,47,Chester,34-027-3001,AQS
04/13/2020,45,Riverhead,36-103-0004,AQS
04/14/2020,43,Chester,34-027-3001,AQS
04/15/2020,43,Leonia,34-003-0006,AQS
04/16/2020,40,Monmouth University,34-025-0005,AQS
04/17/2020,44,Monmouth University,34-025-0005,AQS
04/18/2020,44,Riverhead,36-103-0004,AQS
04/19/2020,50,Millbrook,36-027-0007,AQS
04/20/2020,43,Chester,34-027-3001,AQS
04/21/2020,41,Riverhead,36-103-0004,AQS
04/22/2020,40,Colliers Mills,34-029-0006,AQS
04/23/2020,40,Monmouth University,34-025-0005,AQS
04/24/2020,37,Mt Ninham,36-079-0005,AQS
04/25/2020,45,Riverhead,36-103-0004,AQS
04/26/2020,41,Riverhead,36-103-0004,AQS
04/27/2020,38,Valley Central High School,36-071-5001,AQS
04/28/2020,44,Flemington,34-019-0001,AQS
04/29/2020,43,Colliers Mills,34-029-0006,AQS
04/30/2020,47,Queens College 2,36-081-0124,AQS
05/01/2020,54,Riverhead,36-103-0004,AQS
05/02/2020,40,Ramapo,34-031-5001,AQS
05/03/2020,50,Ramapo,34-031-5001,AQS
05/04/2020,44,Colliers Mills,34-029-0006,AQS
05/05/2020,46,Chester,34-027-3001,AQS
05/06/2020,39,Colliers Mills,34-029-0006,AQS
05/07/2020,45,Chester,34-027-3001,AQS
05/08/2020,40,Riverhead,36-103-0004,AQS
05/09/2020,31,Chester,34-027-3001,AQS
05/10/2020,46,Chester,34-027-3001,AQS
05/11/2020,39,Mt Ninham,36-079-0005,AQS
05/12/2020,44,Babylon,36-103-0002,AQS
05/13/2020,47,Colliers Mills,34-029-0006,AQS
05/14/2020,51,Chester,34-027-3001,AQS
05/15/2020,64,Rutgers University,34-023-0011,AQS
05/16/2020,45,Freshkills West,36-085-0111,AQS
05/17/2020,45,Millbrook,36-027-0007,AQS
05/18/2020,46,Ramapo,34-031-5001,AQS
05/19/2020,44,Millbrook,36-027-0007,AQS
05/20/2020,44,Millbrook,36-027-0007,AQS
05/21/2020,49,Millbrook,36-027-0007,AQS
05/22/2020,46,Mt Ninham,36-079-0005,AQS
05/23/2020,39,Millbrook,36-027-0007,AQS
05/24/2020,42,Millbrook,36-027-0007,AQS
05/25/2020,36,Rutgers University,34-023-0011,AQS
05/26/2020,50,Valley Central High School,36-071-5001,AQS
05/27/2020,42,Millbrook,36-027-0007,AQS
05/28/2020,20,Riverhead,36-103-0004,AQS
05/29/2020,31,Millbrook,36-027-0007,AQS
05/30/2020,44,Monmouth University,34-025-0005,AQS
05/31/2020,34,Chester,34-027-3001,AQS
06/01/2020,41,Monmouth University,34-025-0005,AQS
06/02/2020,48,Monmouth University,34-025-0005,AQS
06/03/2020,54,Riverhead,36-103-0004,AQS
06/04/2020,97,Rutgers University,34-023-0011,AQS
06/05/2020,43,Riverhead,36-103-0004,AQS
06/06/2020,64,Queens College 2,36-081-0124,AQS
06/07/2020,38,Riverhead,36-103-0004,AQS
06/08/2020,41,Babylon,36-103-0002,AQS
06/09/2020,112,Rutgers University,34-023-0011,AQS
06/10/2020,100,Ramapo,34-031-5001,AQS
06/11/2020,36,Chester,34-027-3001,AQS
06/12/2020,80,Babylon,36-103-0002,AQS
06/13/2020,51,Monmouth University,34-025-0005,AQS
06/14/2020,44,Rutgers University,34-023-0011,AQS
06/15/2020,44,Flemington,34-019-0001,AQS
06/16/2020,45,Flemington,34-019-0001,AQS
06/17/2020,49,Valley Central High School,36-071-5001,AQS
06/18/2020,28,Valley Central High School,36-071-5001,AQS
06/19/2020,47,White Plains,36-119-2004,AQS
06/20/2020,74,White Plains,36-119-2004,AQS
06/21/2020,58,White Plains,36-119-2004,AQS
06/22/2020,90,White Plains,36-119-2004,AQS
06/23/2020,93,Rockland County,36-087-0005,AQS
06/24/2020,64,Babylon,36-103-0002,AQS
06/25/2020,87,White Plains,36-119-2004,AQS
06/26/2020,108,Babylon,36-103-0002,AQS
06/27/2020,49,Riverhead,36-103-0004,AQS
06/28/2020,67,Pfizer Lab Site,36-005-0133,AQS
06/29/2020,67,Monmouth University,34-025-0005,AQS
06/30/2020,46,Monmouth University,34-025-0005,AQS
07/01/2020,71,Babylon,36-103-0002,AQS
07/02/2020,80,Babylon,36-103-0002,AQS
07/03/2020,93,Monmouth University,34-025-0005,AQS
07/04/2020,50,Rutgers University,34-023-0011,AQS
07/05/2020,77,Queens College 2,36-081-0124,AQS
07/06/2020,108,Leonia,34-003-0006,AQS
07/07/2020,46,Valley Central High School,36-071-5001,AQS
07/08/2020,37,Leonia,34-003-0006,AQS
07/09/2020,87,Rockland County,36-087-0005,AQS
07/10/2020,26,Riverhead,36-103-0004,AQS
07/11/2020,45,Flemington,34-019-0001,AQS
07/12/2020,49,Babylon,36-103-0002,AQS
07/13/2020,87,Babylon,36-103-0002,AQS
07/14/2020,44,Monmouth University,34-025-0005,AQS
07/15/2020,49,Chester,34-027-3001,AQS
07/16/2020,35,Valley Central High School,36-071-5001,AQS
07/17/2020,45,Leonia,34-003-0006,AQS
07/18/2020,143,Queens College 2,36-081-0124,AirNow
07/19/2020,100,Pfizer Lab Site,36-005-0133,AQS
07/20/2020,133,Babylon,36-103-0002,AQS
07/21/2020,80,Ccny,36-061-0135,AQS
07/22/2020,112,Leonia,34-003-0006,AQS
07/23/2020,61,White Plains,36-119-2004,AQS
07/24/2020,40,Ramapo,34-031-5001,AQS
07/25/2020,90,Ccny,36-061-0135,AQS
07/26/2020,80,Babylon,36-103-0002,AQS
07/27/2020,115,Riverhead,36-103-0004,AQS
07/28/2020,108,Holtsville,36-103-0009,AQS
07/29/2020,84,Leonia,34-003-0006,AQS
07/30/2020,140,Queens College 2,36-081-0124,AQS
07/31/2020,61,Queens College 2,36-081-0124,AQS
08/01/2020,90,Monmouth University,34-025-0005,AQS
08/02/2020,41,Leonia,34-003-0006,AQS
08/03/2020,71,Riverhead,36-103-0004,AQS
08/04/2020,33,Riverhead,36-103-0004,AQS
08/05/2020,105,Riverhead,36-103-0004,AQS
08/06/2020,80,Pfizer Lab Site,36-005-0133,AQS
08/07/2020,64,Queens College 2,36-081-0124,AQS
08/08/2020,50,Rutgers University,34-023-0011,AQS
08/09/2020,64,Pfizer Lab Site,36-005-0133,AQS
08/10/2020,119,Leonia,34-003-0006,AQS
08/11/2020,64,Millbrook,36-027-0007,AQS
08/12/2020,80,Ccny,36-061-0135,AQS
08/13/2020,44,Chester,34-027-3001,AQS
08/14/2020,51,Flemington,34-019-0001,AQS
08/15/2020,41,Flemington,34-019-0001,AQS
08/16/2020,24,Queens College 2,36-081-0124,AQS
08/17/2020,43,Queens College 2,36-081-0124,AQS
08/18/2020,67,Holtsville,36-103-0009,AQS
08/19/2020,44,Monmouth University,34-025-0005,AQS
08/20/2020,49,Queens College 2,36-081-0124,AQS
08/21/2020,64,Queens College 2,36-081-0124,AQS
08/22/2020,74,Queens College 2,36-081-0124,AQS
08/23/2020,67,Rockland County,36-087-0005,AQS
08/24/2020,87,Queens College 2,36-081-0124,AQS
08/25/2020,71,Babylon,36-103-0002,AQS
08/26/2020,33,Babylon,36-103-0002,AQS
08/27/2020,74,Babylon,36-103-0002,AQS
08/28/2020,64,Babylon,36-103-0002,AQS
08/29/2020,31,Riverhead,36-103-0004,AQS
08/30/2020,30,Queens College 2,36-081-0124,AQS
08/31/2020,31,Valley Central High School,36-071-5001,AQS
09/01/2020,31,Queens College 2,36-081-0124,AQS
09/02/2020,31,Flemington,34-019-0001,AQS
09/03/2020,77,Babylon,36-103-0002,AQS
09/04/2020,45,Babylon,36-103-0002,AQS
09/05/2020,48,Babylon,36-103-0002,AQS
09/06/2020,67,Queens College 2,36-081-0124,AQS
09/07/2020,42,Valley Central High School,36-071-5001,AQS
09/08/2020,54,Rockland County,36-087-0005,AQS
09/09/2020,46,Valley Central High School,36-071-5001,AQS
09/10/2020,24,Rutgers University,34-023-0011,AQS
09/11/2020,30,Queens College 2,36-081-0124,AQS
09/12/2020,31,Chester,34-027-3001,AQS
09/13/2020,31,Millbrook,36-027-0007,AQS
09/14/2020,31,Riverhead,36-103-0004,AQS
09/15/2020,30,Babylon,36-103-0002,AQS
09/16/2020,32,Millbrook,36-027-0007,AQS
09/17/2020,37,Millbrook,36-027-0007,AQS
09/18/2020,30,Babylon,36-103-0002,AQS
09/19/2020,32,Colliers Mills,34-029-0006,AQS
09/20/2020,31,Rutgers University,34-023-0011,AQS
09/21/2020,30,Ramapo,34-031-5001,AQS
09/22/2020,39,Colliers Mills,34-029-0006,AQS
09/23/2020,49,Babylon,36-103-0002,AQS
09/24/2020,43,Babylon,36-103-0002,AQS
09/25/2020,58,Babylon,36-103-0002,AQS
09/26/2020,42,Queens College 2,36-081-0124,AQS
09/27/2020,37,Valley Central High School,36-071-5001,AQS
09/28/2020,33,Flemington,34-019-0001,AQS
09/29/2020,28,Riverhead,36-103-0004,AQS
09/30/2020,33,Riverhead,36-103-0004,AQS
10/01/2020,40,Riverhead,36-103-0004,AQS
10/02/2020,35,Riverhead,36-103-0004,AQS
10/03/2020,32,Babylon,36-103-0002,AQS
10/04/2020,36,Freshkills West,36-085-0111,AQS
10/05/2020,37,Rockland County,36-087-0005,AQS
10/06/2020,44,Babylon,36-103-0002,AQS
10/07/2020,47,Colliers Mills,34-029-0006,AQS
10/08/2020,30,Riverhead,36-103-0004,AQS
10/09/2020,39,Rutgers University,34-023-0011,AQS
10/10/2020,36,Millbrook,36-027-0007,AQS
10/11/2020,30,Babylon,36-103-0002,AQS
10/12/2020,30,Colliers Mills,34-029-0006,AQS
10/13/2020,30,Babylon,36-103-0002,AQS
10/14/2020,39,Ramapo,34-031-5001,AQS
10/15/2020,47,Babylon,36-103-0002,AQS
10/16/2020,37,Riverhead,36-103-0004,AQS
10/17/2020,31,Rutgers University,34-023-0011,AQS
10/18/2020,33,Babylon,36-103-0002,AQS
10/19/2020,34,Queens College 2,36-081-0124,AQS
10/20/2020,31,Riverhead,36-103-0004,AQS
10/21/2020,26,Freshkills West,36-085-0111,AQS
10/22/2020,28,Riverhead,36-103-0004,AQS
10/23/2020,35,Millbrook,36-027-0007,AQS
10/24/2020,27,Riverhead,36-103-0004,AQS
10/25/2020,26,Riverhead,36-103-0004,AQS
10/26/2020,31,Riverhead,36-103-0004,AQS
10/27/2020,31,Mt Ninham,36-079-0005,AQS
10/28/2020,17,Riverhead,36-103-0004,AQS
10/29/2020,28,Ramapo,34-031-5001,AQS
10/30/2020,31,Riverhead,36-103-0004,AQS
10/31/2020,30,Chester,34-027-3001,AQS
11/01/2020,32,Babylon,36-103-0002,AQS
11/02/2020,33,Riverhead,36-103-0004,AQS
11/03/2020,31,Valley Central High School,36-071-5001,AQS
11/04/2020,42,Babylon,36-103-0002,AQS
11/05/2020,41,Chester,34-027-3001,AQS
11/06/2020,45,Millbrook,36-027-0007,AQS
11/07/2020,49,Chester,34-027-3001,AQS
11/08/2020,49,Chester,34-027-3001,AQS
11/09/2020,44,Chester,34-027-3001,AQS
11/10/2020,33,Chester,34-027-3001,AQS
11/11/2020,24,Babylon,36-103-0002,AQS
11/12/2020,23,Babylon,36-103-0002,AQS
11/13/2020,24,Chester,34-027-3001,AQS
11/14/2020,31,Millbrook,36-027-0007,AQS
11/15/2020,39,Rutgers University,34-023-0011,AQS
11/16/2020,31,Chester,34-027-3001,AQS
11/17/2020,33,Chester,34-027-3001,AQS
11/18/2020,32,Valley Central High School,36-071-5001,AQS
11/19/2020,31,Colliers Mills,34-029-0006,AQS
11/20/2020,33,Colliers Mills,34-029-0006,AQS
11/21/2020,34,Colliers Mills,34-029-0006,AQS
11/22/2020,32,Colliers Mills,34-029-0006,AQS
11/23/2020,31,Chester,34-027-3001,AQS
11/24/2020,28,Valley Central High School,36-071-5001,AQS
11/25/2020,28,Chester,34-027-3001,AQS
11/26/2020,34,Babylon,36-103-0002,AQS
11/27/2020,25,Chester,34-027-3001,AQS
11/28/2020,27,Rockland County,36-087-0005,AQS
11/29/2020,29,Chester,34-027-3001,AQS
11/30/2020,34,Queens College 2,36-081-0124,AirNow
12/01/2020,25,Millbrook,36-027-0007,AirNow
12/02/2020,31,Mt Ninham,36-079-0005,AirNow
12/03/2020,29,Mt Ninham,36-079-0005,AirNow
12/04/2020,24,Holtsville,36-103-0009,AirNow
12/05/2020,25,Rockland County,36-087-0005,AirNow
12/06/2020,31,Chester,34-027-3001,AQS
12/07/2020,31,Chester,34-027-3001,AQS
12/08/2020,29,Chester,34-027-3001,AQS
12/09/2020,23,Chester,34-027-3001,AQS
12/10/2020,29,Mt Ninham,36-079-0005,AirNow
12/11/2020,30,Chester,34-027-3001,AQS
12/12/2020,34,Babylon,36-103-0002,AirNow
12/13/2020,30,Holtsville,36-103-0009,AirNow
12/14/2020,25,Chester,34-027-3001,AQS
12/15/2020,28,Millbrook,36-027-0007,AirNow
12/16/2020,31,Babylon,36-103-0002,AirNow
12/17/2020,33,Chester,34-027-3001,AQS
12/18/2020,32,Chester,34-027-3001,AQS
12/19/2020,28,Chester,34-027-3001,AQS
12/20/2020,16,Chester,34-027-3001,AQS
12/21/2020,25,Chester,34-027-3001,AQS
12/22/2020,33,Rockland County,36-087-0005,AirNow
12/23/2020,31,Chester,34-027-3001,AQS
12/24/2020,34,Mt Ninham,36-079-0005,AirNow
12/25/2020,38,Babylon,36-103-0002,AirNow
12/26/2020,23,Mt Ninham,36-079-0005,AirNow
12/27/2020,30,Rockland County,36-087-0005,AirNow
12/28/2020,30,Valley Central High School,36-071-5001,AirNow
12/29/2020,41,Mt Ninham,36-079-0005,AirNow
12/30/2020,32,Holtsville,36-103-0009,AirNow
12/31/2020,28,Holtsville,36-103-0009,AirNow
01/01/2021,29,Mt Ninham,36-079-0005,AQS
01/02/2021,31,Mt Ninham,36-079-0005,AQS
01/03/2021,28,Millbrook,36-027-0007,AQS
01/04/2021,25,Chester,34-027-3001,AirNow
01/05/2021,28,White Plains,36-119-2004,AQS
01/06/2021,31,Flemington,34-019-0001,AirNow
01/07/2021,33,Chester,34-027-3001,AirNow
01/08/2021,28,Mt Ninham,36-079-0005,AQS
01/09/2021,37,Chester,34-027-3001,AirNow
01/10/2021,33,Chester,34-027-3001,AirNow
01/11/2021,25,Mt Ninham,36-079-0005,AQS
01/12/2021,28,Chester,34-027-3001,AirNow
01/13/2021,21,Flemington,34-019-0001,AirNow
01/14/2021,27,Chester,34-027-3001,AirNow
01/15/2021,31,Babylon,36-103-0002,AQS
01/16/2021,29,Mt Ninham,36-079-0005,AQS
01/17/2021,29,Mt Ninham,36-079-0005,AQS
01/18/2021,29,Mt Ninham,36-079-0005,AQS
01/19/2021,28,Mt Ninham,36-079-0005,AQS
01/20/2021,33,Mt Ninham,36-079-0005,AQS
01/21/2021,26,Flemington,34-019-0001,AirNow
01/22/2021,32,Mt Ninham,36-079-0005,AQS
01/23/2021,34,Chester,34-027-3001,AirNow
01/24/2021,37,Mt Ninham,36-079-0005,AQS
01/25/2021,35,Chester,34-027-3001,AirNow
01/26/2021,31,Millbrook,36-027-0007,AQS
01/27/2021,35,Mt Ninham,36-079-0005,AQS
01/28/2021,36,Mt Ninham,36-079-0005,AQS
01/29/2021,37,Chester,34-027-3001,AirNow
01/30/2021,37,Chester,34-027-3001,AirNow
01/31/2021,33,Chester,34-027-3001,AirNow
02/01/2021,36,Mt Ninham,36-079-0005,AirNow
02/02/2021,35,Mt Ninham,36-079-0005,AirNow
02/03/2021,39,Mt Ninham,36-079-0005,AirNow
02/04/2021,42,Mt Ninham,36-079-0005,AirNow
02/05/2021,37,Flemington,34-019-0001,AirNow
02/06/2021,40,Mt Ninham,36-079-0005,AirNow
02/07/2021,38,Mt Ninham,36-079-0005,AirNow
02/08/2021,36,Chester,34-027-3001,AirNow
02/09/2021,33,Chester,34-027-3001,AirNow
02/10/2021,39,Chester,34-027-3001,AirNow
02/11/2021,42,Mt Ninham,36-079-0005,AirNow
02/12/2021,37,Mt Ninham,36-079-0005,AirNow
02/13/2021,36,Chester,34-027-3001,AirNow
02/14/2021,37,Mt Ninham,36-079-0005,AirNow
02/15/2021,33,Mt Ninham,36-079-0005,AirNow
02/16/2021,33,Mt Ninham,36-079-0005,AirNow
02/17/2021,38,Chester,34-027-3001,AirNow
02/18/2021,34,Mt Ninham,36-079-0005,AirNow
02/19/2021,36,Mt Ninham,36-079-0005,AirNow
02/20/2021,45,Colliers Mills,34-029-0006,AirNow
02/21/2021,44,Colliers Mills,34-029-0006,AirNow
02/22/2021,39,Colliers Mills,34-029-0006,AirNow
02/23/2021,41,Mt Ninham,36-079-0005,AirNow
02/24/2021,44,Chester,34-027-3001,AirNow
02/25/2021,43,Chester,34-027-3001,AirNow
02/26/2021,44,Chester,34-027-3001,AirNow
02/27/2021,41,Riverhead,36-103-0004,AirNow
02/28/2021,37,Chester,34-027-3001,AirNow
03/01/2021,40,Mt Ninham,36-079-0005,AirNow
03/02/2021,42,Mt Ninham,36-079-0005,AirNow
03/03/2021,50,Mt Ninham,36-079-0005,AirNow
03/04/2021,41,Mt Ninham,36-079-0005,AirNow
03/05/2021,43,Mt Ninham,36-079-0005,AirNow
03/06/2021,39,Mt Ninham,36-079-0005,AirNow
03/07/2021,41,Flemington,34-019-0001,AirNow
03/08/2021,47,Ramapo,34-031-5001,AirNow
03/09/2021,50,Colliers Mills,34-029-0006,AirNow
03/10/2021,43,Colliers Mills,34-029-0006,AirNow
03/11/2021,71,Rutgers University,34-023-0011,AirNow
03/12/2021,45,Chester,34-027-3001,AirNow
03/13/2021,41,Chester,34-027-3001,AirNow
03/14/2021,43,Colliers Mills,34-029-0006,AirNow
03/15/2021,41,Chester,34-027-3001,AirNow
03/16/2021,44,Flax Pond,36-103-0044,AirNow
03/17/2021,39,Riverhead,36-103-0004,AirNow
03/18/2021,36,Riverhead,36-103-0004,AirNow
03/19/2021,40,Chester,34-027-3001,AirNow
03/20/2021,42,Flemington,34-019-0001,AirNow
03/21/2021,46,Mt Ninham,36-079-0005,AirNow
03/22/2021,49,Millbrook,36-027-0007,AirNow
